TIME_PERIOD;SEXO;EDAD;MEDIDAS;TERRITORIO;OBSERVACIONES
2006;Mujeres;De 75 a 84 años;Defunciones;La Gomera;18
2006;Mujeres;De 75 a 84 años;Defunciones;Gran Canaria;756
2006;Mujeres;De 75 a 84 años;Defunciones;Fuerteventura;26
2006;Mujeres;De 75 a 84 años;Defunciones;El Hierro;14
2006;Mujeres;De 75 a 84 años;Defunciones;Canarias;1787
2006;Mujeres;De 65 a 74 años;Defunciones;Tenerife;389
2006;Mujeres;De 65 a 74 años;Defunciones;Lanzarote;35
2006;Mujeres;De 65 a 74 años;Defunciones;La Palma;49
2006;Mujeres;De 65 a 74 años;Defunciones;La Gomera;7
2006;Mujeres;De 65 a 74 años;Defunciones;Gran Canaria;429
2006;Mujeres;De 65 a 74 años;Defunciones;Fuerteventura;19
2006;Mujeres;De 65 a 74 años;Defunciones;El Hierro;4
2006;Mujeres;De 65 a 74 años;Defunciones;Canarias;932
2006;Mujeres;De 5 a 14 años;Defunciones;Tenerife;5
2006;Mujeres;De 5 a 14 años;Defunciones;Lanzarote;1
2006;Mujeres;De 5 a 14 años;Defunciones;La Palma;0
2006;Mujeres;De 5 a 14 años;Defunciones;La Gomera;0
2006;Mujeres;De 5 a 14 años;Defunciones;Gran Canaria;6
2006;Mujeres;De 5 a 14 años;Defunciones;Fuerteventura;1
2006;Mujeres;De 5 a 14 años;Defunciones;El Hierro;0
2006;Mujeres;De 5 a 14 años;Defunciones;Canarias;13
2006;Mujeres;De 55 a 64 años;Defunciones;Tenerife;172
2006;Mujeres;De 55 a 64 años;Defunciones;Lanzarote;17
2006;Mujeres;De 55 a 64 años;Defunciones;La Palma;15
2006;Mujeres;De 55 a 64 años;Defunciones;La Gomera;7
2006;Mujeres;De 55 a 64 años;Defunciones;Gran Canaria;145
2006;Mujeres;De 55 a 64 años;Defunciones;Fuerteventura;10
2006;Mujeres;De 55 a 64 años;Defunciones;El Hierro;3
2006;Mujeres;De 55 a 64 años;Defunciones;Canarias;369
2006;Mujeres;De 45 a 54 años;Defunciones;Tenerife;101
2006;Mujeres;De 45 a 54 años;Defunciones;Lanzarote;20
2006;Mujeres;De 45 a 54 años;Defunciones;La Palma;13
2006;Mujeres;De 45 a 54 años;Defunciones;La Gomera;3
2006;Mujeres;De 45 a 54 años;Defunciones;Gran Canaria;106
2006;Mujeres;De 45 a 54 años;Defunciones;Fuerteventura;6
2006;Mujeres;De 45 a 54 años;Defunciones;El Hierro;1
2006;Mujeres;De 45 a 54 años;Defunciones;Canarias;250
2006;Mujeres;De 35 a 44 años;Defunciones;Tenerife;60
2006;Mujeres;De 35 a 44 años;Defunciones;Lanzarote;8
2006;Mujeres;De 35 a 44 años;Defunciones;La Palma;7
2006;Mujeres;De 35 a 44 años;Defunciones;La Gomera;0
2006;Mujeres;De 35 a 44 años;Defunciones;Gran Canaria;69
2006;Mujeres;De 35 a 44 años;Defunciones;Fuerteventura;4
2006;Mujeres;De 35 a 44 años;Defunciones;El Hierro;2
2006;Mujeres;De 35 a 44 años;Defunciones;Canarias;150
2006;Mujeres;De 25 a 34 años;Defunciones;Tenerife;19
2006;Mujeres;De 25 a 34 años;Defunciones;Lanzarote;4
2006;Mujeres;De 25 a 34 años;Defunciones;La Palma;4
2006;Mujeres;De 25 a 34 años;Defunciones;La Gomera;0
2006;Mujeres;De 25 a 34 años;Defunciones;Gran Canaria;29
2006;Mujeres;De 25 a 34 años;Defunciones;Fuerteventura;2
2006;Mujeres;De 25 a 34 años;Defunciones;El Hierro;0
2006;Mujeres;De 25 a 34 años;Defunciones;Canarias;58
2006;Mujeres;De 1 a 4 años;Defunciones;Tenerife;4
2006;Mujeres;De 1 a 4 años;Defunciones;Lanzarote;1
2006;Mujeres;De 1 a 4 años;Defunciones;La Palma;0
2006;Mujeres;De 1 a 4 años;Defunciones;La Gomera;0
2006;Mujeres;De 1 a 4 años;Defunciones;Gran Canaria;5
2006;Mujeres;De 1 a 4 años;Defunciones;Fuerteventura;1
2006;Mujeres;De 1 a 4 años;Defunciones;El Hierro;0
2006;Mujeres;De 1 a 4 años;Defunciones;Canarias;11
2006;Mujeres;De 15 a 24 años;Defunciones;Tenerife;7
2006;Mujeres;De 15 a 24 años;Defunciones;Lanzarote;2
2006;Mujeres;De 15 a 24 años;Defunciones;La Palma;2
2006;Mujeres;De 15 a 24 años;Defunciones;La Gomera;0
2006;Mujeres;De 15 a 24 años;Defunciones;Gran Canaria;7
2006;Mujeres;De 15 a 24 años;Defunciones;Fuerteventura;1
2006;Mujeres;De 15 a 24 años;Defunciones;El Hierro;0
2006;Mujeres;De 15 a 24 años;Defunciones;Canarias;19
2006;Mujeres;Total;Defunciones;Tenerife;2430
2006;Mujeres;Total;Defunciones;Lanzarote;258
2006;Mujeres;Total;Defunciones;La Palma;370
2006;Mujeres;Total;Defunciones;La Gomera;75
2006;Mujeres;Total;Defunciones;Gran Canaria;2383
2006;Mujeres;Total;Defunciones;Fuerteventura;106
2006;Mujeres;Total;Defunciones;El Hierro;45
2006;Mujeres;Total;Defunciones;Canarias;5667
2006;Mujeres;Menos de 7 días;Defunciones;Tenerife;8
2006;Mujeres;Menos de 7 días;Defunciones;Lanzarote;0
2006;Mujeres;Menos de 7 días;Defunciones;La Palma;0
2006;Mujeres;Menos de 7 días;Defunciones;La Gomera;0
2006;Mujeres;Menos de 7 días;Defunciones;Gran Canaria;4
2006;Mujeres;Menos de 7 días;Defunciones;Fuerteventura;1
2006;Mujeres;Menos de 7 días;Defunciones;El Hierro;0
2006;Mujeres;Menos de 7 días;Defunciones;Canarias;13
2006;Mujeres;De 7 a 27 días;Defunciones;Tenerife;5
2006;Mujeres;De 7 a 27 días;Defunciones;Lanzarote;0
2006;Mujeres;De 7 a 27 días;Defunciones;La Palma;0
2006;Mujeres;De 7 a 27 días;Defunciones;La Gomera;0
2006;Mujeres;De 7 a 27 días;Defunciones;Gran Canaria;1
2006;Mujeres;De 7 a 27 días;Defunciones;Fuerteventura;0
2006;Mujeres;De 7 a 27 días;Defunciones;El Hierro;0
2006;Mujeres;De 7 a 27 días;Defunciones;Canarias;6
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;Tenerife;6
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;Lanzarote;1
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;La Palma;0
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;10
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;0
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2006;Mujeres;De 28 días a menos de 1 año;Defunciones;Canarias;17
2007;Total;Menor de 1 año;Defunciones;Tenerife;49
2007;Total;Menor de 1 año;Defunciones;Lanzarote;4
2007;Total;Menor de 1 año;Defunciones;La Palma;2
2007;Total;Menor de 1 año;Defunciones;La Gomera;0
2007;Total;Menor de 1 año;Defunciones;Gran Canaria;19
2007;Total;Menor de 1 año;Defunciones;Fuerteventura;5
2007;Total;Menor de 1 año;Defunciones;El Hierro;0
2007;Total;Menor de 1 año;Defunciones;Canarias;79
2007;Total;95 años o más;Defunciones;Tenerife;220
2007;Total;95 años o más;Defunciones;Lanzarote;18
2007;Total;95 años o más;Defunciones;La Palma;41
2007;Total;95 años o más;Defunciones;La Gomera;9
2007;Total;95 años o más;Defunciones;Gran Canaria;195
2007;Total;95 años o más;Defunciones;Fuerteventura;4
2007;Total;95 años o más;Defunciones;El Hierro;2
2007;Total;95 años o más;Defunciones;Canarias;489
2007;Total;De 85 a 94 años;Defunciones;Tenerife;1294
2007;Total;De 85 a 94 años;Defunciones;Lanzarote;95
2007;Total;De 85 a 94 años;Defunciones;La Palma;232
2007;Total;De 85 a 94 años;Defunciones;La Gomera;41
2007;Total;De 85 a 94 años;Defunciones;Gran Canaria;1198
2007;Total;De 85 a 94 años;Defunciones;Fuerteventura;5
2007;Total;De 85 a 94 años;Defunciones;El Hierro;32
2007;Total;De 85 a 94 años;Defunciones;Canarias;2897
2007;Total;De 75 a 84 años;Defunciones;Tenerife;1824
2007;Total;De 75 a 84 años;Defunciones;Lanzarote;136
2007;Total;De 75 a 84 años;Defunciones;La Palma;232
2007;Total;De 75 a 84 años;Defunciones;La Gomera;53
2007;Total;De 75 a 84 años;Defunciones;Gran Canaria;1749
2007;Total;De 75 a 84 años;Defunciones;Fuerteventura;17
2007;Total;De 75 a 84 años;Defunciones;El Hierro;22
2007;Total;De 75 a 84 años;Defunciones;Canarias;4033
2007;Total;De 65 a 74 años;Defunciones;Tenerife;1128
2007;Total;De 65 a 74 años;Defunciones;Lanzarote;105
2007;Total;De 65 a 74 años;Defunciones;La Palma;101
2007;Total;De 65 a 74 años;Defunciones;La Gomera;22
2007;Total;De 65 a 74 años;Defunciones;Gran Canaria;1099
2007;Total;De 65 a 74 años;Defunciones;Fuerteventura;24
2007;Total;De 65 a 74 años;Defunciones;El Hierro;15
2007;Total;De 65 a 74 años;Defunciones;Canarias;2494
2007;Total;De 5 a 14 años;Defunciones;Tenerife;11
2007;Total;De 5 a 14 años;Defunciones;Lanzarote;1
2007;Total;De 5 a 14 años;Defunciones;La Palma;1
2007;Total;De 5 a 14 años;Defunciones;La Gomera;0
2007;Total;De 5 a 14 años;Defunciones;Gran Canaria;6
2007;Total;De 5 a 14 años;Defunciones;Fuerteventura;0
2007;Total;De 5 a 14 años;Defunciones;El Hierro;0
2007;Total;De 5 a 14 años;Defunciones;Canarias;19
2007;Total;De 55 a 64 años;Defunciones;Tenerife;646
2007;Total;De 55 a 64 años;Defunciones;Lanzarote;79
2007;Total;De 55 a 64 años;Defunciones;La Palma;59
2007;Total;De 55 a 64 años;Defunciones;La Gomera;15
2007;Total;De 55 a 64 años;Defunciones;Gran Canaria;604
2007;Total;De 55 a 64 años;Defunciones;Fuerteventura;18
2007;Total;De 55 a 64 años;Defunciones;El Hierro;13
2007;Total;De 55 a 64 años;Defunciones;Canarias;1434
2007;Total;De 45 a 54 años;Defunciones;Tenerife;375
2007;Total;De 45 a 54 años;Defunciones;Lanzarote;63
2007;Total;De 45 a 54 años;Defunciones;La Palma;31
2007;Total;De 45 a 54 años;Defunciones;La Gomera;13
2007;Total;De 45 a 54 años;Defunciones;Gran Canaria;377
2007;Total;De 45 a 54 años;Defunciones;Fuerteventura;23
2007;Total;De 45 a 54 años;Defunciones;El Hierro;1
2007;Total;De 45 a 54 años;Defunciones;Canarias;883
2007;Total;De 35 a 44 años;Defunciones;Tenerife;206
2007;Total;De 35 a 44 años;Defunciones;Lanzarote;25
2007;Total;De 35 a 44 años;Defunciones;La Palma;21
2007;Total;De 35 a 44 años;Defunciones;La Gomera;4
2007;Total;De 35 a 44 años;Defunciones;Gran Canaria;199
2007;Total;De 35 a 44 años;Defunciones;Fuerteventura;12
2007;Total;De 35 a 44 años;Defunciones;El Hierro;0
2007;Total;De 35 a 44 años;Defunciones;Canarias;467
2007;Total;De 25 a 34 años;Defunciones;Tenerife;105
2007;Total;De 25 a 34 años;Defunciones;Lanzarote;14
2007;Total;De 25 a 34 años;Defunciones;La Palma;10
2007;Total;De 25 a 34 años;Defunciones;La Gomera;1
2007;Total;De 25 a 34 años;Defunciones;Gran Canaria;87
2007;Total;De 25 a 34 años;Defunciones;Fuerteventura;11
2007;Total;De 25 a 34 años;Defunciones;El Hierro;5
2007;Total;De 25 a 34 años;Defunciones;Canarias;233
2007;Total;De 1 a 4 años;Defunciones;Tenerife;9
2007;Total;De 1 a 4 años;Defunciones;Lanzarote;1
2007;Total;De 1 a 4 años;Defunciones;La Palma;0
2007;Total;De 1 a 4 años;Defunciones;La Gomera;0
2007;Total;De 1 a 4 años;Defunciones;Gran Canaria;2
2007;Total;De 1 a 4 años;Defunciones;Fuerteventura;0
2007;Total;De 1 a 4 años;Defunciones;El Hierro;0
2007;Total;De 1 a 4 años;Defunciones;Canarias;12
2007;Total;De 15 a 24 años;Defunciones;Tenerife;45
2007;Total;De 15 a 24 años;Defunciones;Lanzarote;14
2007;Total;De 15 a 24 años;Defunciones;La Palma;5
2007;Total;De 15 a 24 años;Defunciones;La Gomera;0
2007;Total;De 15 a 24 años;Defunciones;Gran Canaria;34
2007;Total;De 15 a 24 años;Defunciones;Fuerteventura;4
2007;Total;De 15 a 24 años;Defunciones;El Hierro;0
2007;Total;De 15 a 24 años;Defunciones;Canarias;102
2007;Total;Total;Defunciones;Tenerife;5912
2007;Total;Total;Defunciones;Lanzarote;555
2007;Total;Total;Defunciones;La Palma;735
2007;Total;Total;Defunciones;La Gomera;158
2007;Total;Total;Defunciones;Gran Canaria;5569
2007;Total;Total;Defunciones;Fuerteventura;123
2007;Total;Total;Defunciones;El Hierro;90
2007;Total;Total;Defunciones;Canarias;13142
2007;Total;Menos de 7 días;Defunciones;Tenerife;17
2007;Total;Menos de 7 días;Defunciones;Lanzarote;1
2007;Total;Menos de 7 días;Defunciones;La Palma;1
2007;Total;Menos de 7 días;Defunciones;La Gomera;0
2007;Total;Menos de 7 días;Defunciones;Gran Canaria;4
2007;Total;Menos de 7 días;Defunciones;Fuerteventura;2
2007;Total;Menos de 7 días;Defunciones;El Hierro;0
2007;Total;Menos de 7 días;Defunciones;Canarias;25
2007;Total;De 7 a 27 días;Defunciones;Tenerife;21
2007;Total;De 7 a 27 días;Defunciones;Lanzarote;2
2007;Total;De 7 a 27 días;Defunciones;La Palma;0
2007;Total;De 7 a 27 días;Defunciones;La Gomera;0
2007;Total;De 7 a 27 días;Defunciones;Gran Canaria;4
2007;Total;De 7 a 27 días;Defunciones;Fuerteventura;1
2007;Total;De 7 a 27 días;Defunciones;El Hierro;0
2007;Total;De 7 a 27 días;Defunciones;Canarias;28
2007;Total;De 28 días a menos de 1 año;Defunciones;Tenerife;11
2007;Total;De 28 días a menos de 1 año;Defunciones;Lanzarote;1
2007;Total;De 28 días a menos de 1 año;Defunciones;La Palma;1
2007;Total;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2007;Total;De 28 días a menos de 1 año;Defunciones;Gran Canaria;11
2007;Total;De 28 días a menos de 1 año;Defunciones;Fuerteventura;2
2007;Total;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2007;Total;De 28 días a menos de 1 año;Defunciones;Canarias;26
2007;Hombres;Menor de 1 año;Defunciones;Tenerife;28
2007;Hombres;Menor de 1 año;Defunciones;Lanzarote;1
2007;Hombres;Menor de 1 año;Defunciones;La Palma;0
2007;Hombres;Menor de 1 año;Defunciones;La Gomera;0
2007;Hombres;Menor de 1 año;Defunciones;Gran Canaria;8
2007;Hombres;Menor de 1 año;Defunciones;Fuerteventura;3
2007;Hombres;Menor de 1 año;Defunciones;El Hierro;0
2007;Hombres;Menor de 1 año;Defunciones;Canarias;40
2007;Hombres;95 años o más;Defunciones;Tenerife;60
2007;Hombres;95 años o más;Defunciones;Lanzarote;5
2007;Hombres;95 años o más;Defunciones;La Palma;16
2007;Hombres;95 años o más;Defunciones;La Gomera;2
2007;Hombres;95 años o más;Defunciones;Gran Canaria;48
2007;Hombres;95 años o más;Defunciones;Fuerteventura;3
2007;Hombres;95 años o más;Defunciones;El Hierro;2
2007;Hombres;95 años o más;Defunciones;Canarias;136
2007;Hombres;De 85 a 94 años;Defunciones;Tenerife;488
2007;Hombres;De 85 a 94 años;Defunciones;Lanzarote;40
2007;Hombres;De 85 a 94 años;Defunciones;La Palma;84
2007;Hombres;De 85 a 94 años;Defunciones;La Gomera;16
2007;Hombres;De 85 a 94 años;Defunciones;Gran Canaria;422
2007;Hombres;De 85 a 94 años;Defunciones;Fuerteventura;2
2007;Hombres;De 85 a 94 años;Defunciones;El Hierro;12
2007;Hombres;De 85 a 94 años;Defunciones;Canarias;1064
2007;Hombres;De 75 a 84 años;Defunciones;Tenerife;985
2007;Hombres;De 75 a 84 años;Defunciones;Lanzarote;78
2007;Hombres;De 75 a 84 años;Defunciones;La Palma;125
2007;Hombres;De 75 a 84 años;Defunciones;La Gomera;30
2007;Hombres;De 75 a 84 años;Defunciones;Gran Canaria;939
2007;Hombres;De 75 a 84 años;Defunciones;Fuerteventura;10
2007;Hombres;De 75 a 84 años;Defunciones;El Hierro;11
2007;Hombres;De 75 a 84 años;Defunciones;Canarias;2178
2007;Hombres;De 65 a 74 años;Defunciones;Tenerife;733
2007;Hombres;De 65 a 74 años;Defunciones;Lanzarote;72
2007;Hombres;De 65 a 74 años;Defunciones;La Palma;60
2007;Hombres;De 65 a 74 años;Defunciones;La Gomera;18
2007;Hombres;De 65 a 74 años;Defunciones;Gran Canaria;713
2007;Hombres;De 65 a 74 años;Defunciones;Fuerteventura;21
2007;Hombres;De 65 a 74 años;Defunciones;El Hierro;6
2007;Hombres;De 65 a 74 años;Defunciones;Canarias;1623
2007;Hombres;De 5 a 14 años;Defunciones;Tenerife;5
2007;Hombres;De 5 a 14 años;Defunciones;Lanzarote;1
2007;Hombres;De 5 a 14 años;Defunciones;La Palma;0
2007;Hombres;De 5 a 14 años;Defunciones;La Gomera;0
2007;Hombres;De 5 a 14 años;Defunciones;Gran Canaria;2
2007;Hombres;De 5 a 14 años;Defunciones;Fuerteventura;0
2007;Hombres;De 5 a 14 años;Defunciones;El Hierro;0
2007;Hombres;De 5 a 14 años;Defunciones;Canarias;8
2007;Hombres;De 55 a 64 años;Defunciones;Tenerife;456
2007;Hombres;De 55 a 64 años;Defunciones;Lanzarote;62
2007;Hombres;De 55 a 64 años;Defunciones;La Palma;46
2007;Hombres;De 55 a 64 años;Defunciones;La Gomera;9
2007;Hombres;De 55 a 64 años;Defunciones;Gran Canaria;431
2007;Hombres;De 55 a 64 años;Defunciones;Fuerteventura;15
2007;Hombres;De 55 a 64 años;Defunciones;El Hierro;7
2007;Hombres;De 55 a 64 años;Defunciones;Canarias;1026
2007;Hombres;De 45 a 54 años;Defunciones;Tenerife;269
2007;Hombres;De 45 a 54 años;Defunciones;Lanzarote;51
2007;Hombres;De 45 a 54 años;Defunciones;La Palma;22
2007;Hombres;De 45 a 54 años;Defunciones;La Gomera;10
2007;Hombres;De 45 a 54 años;Defunciones;Gran Canaria;263
2007;Hombres;De 45 a 54 años;Defunciones;Fuerteventura;21
2007;Hombres;De 45 a 54 años;Defunciones;El Hierro;0
2007;Hombres;De 45 a 54 años;Defunciones;Canarias;636
2007;Hombres;De 35 a 44 años;Defunciones;Tenerife;139
2007;Hombres;De 35 a 44 años;Defunciones;Lanzarote;19
2007;Hombres;De 35 a 44 años;Defunciones;La Palma;14
2007;Hombres;De 35 a 44 años;Defunciones;La Gomera;1
2007;Hombres;De 35 a 44 años;Defunciones;Gran Canaria;142
2007;Hombres;De 35 a 44 años;Defunciones;Fuerteventura;9
2007;Hombres;De 35 a 44 años;Defunciones;El Hierro;0
2007;Hombres;De 35 a 44 años;Defunciones;Canarias;324
2007;Hombres;De 25 a 34 años;Defunciones;Tenerife;81
2007;Hombres;De 25 a 34 años;Defunciones;Lanzarote;8
2007;Hombres;De 25 a 34 años;Defunciones;La Palma;7
2007;Hombres;De 25 a 34 años;Defunciones;La Gomera;1
2007;Hombres;De 25 a 34 años;Defunciones;Gran Canaria;61
2007;Hombres;De 25 a 34 años;Defunciones;Fuerteventura;9
2007;Hombres;De 25 a 34 años;Defunciones;El Hierro;4
2007;Hombres;De 25 a 34 años;Defunciones;Canarias;171
2007;Hombres;De 1 a 4 años;Defunciones;Tenerife;5
2007;Hombres;De 1 a 4 años;Defunciones;Lanzarote;0
2007;Hombres;De 1 a 4 años;Defunciones;La Palma;0
2007;Hombres;De 1 a 4 años;Defunciones;La Gomera;0
2007;Hombres;De 1 a 4 años;Defunciones;Gran Canaria;2
2007;Hombres;De 1 a 4 años;Defunciones;Fuerteventura;0
2007;Hombres;De 1 a 4 años;Defunciones;El Hierro;0
2007;Hombres;De 1 a 4 años;Defunciones;Canarias;7
2007;Hombres;De 15 a 24 años;Defunciones;Tenerife;30
2007;Hombres;De 15 a 24 años;Defunciones;Lanzarote;10
2007;Hombres;De 15 a 24 años;Defunciones;La Palma;4
2007;Hombres;De 15 a 24 años;Defunciones;La Gomera;0
2007;Hombres;De 15 a 24 años;Defunciones;Gran Canaria;27
2007;Hombres;De 15 a 24 años;Defunciones;Fuerteventura;4
2007;Hombres;De 15 a 24 años;Defunciones;El Hierro;0
2007;Hombres;De 15 a 24 años;Defunciones;Canarias;75
2007;Hombres;Total;Defunciones;Tenerife;3279
2007;Hombres;Total;Defunciones;Lanzarote;347
2007;Hombres;Total;Defunciones;La Palma;378
2007;Hombres;Total;Defunciones;La Gomera;87
2007;Hombres;Total;Defunciones;Gran Canaria;3058
2007;Hombres;Total;Defunciones;Fuerteventura;97
2007;Hombres;Total;Defunciones;El Hierro;42
2007;Hombres;Total;Defunciones;Canarias;7288
2007;Hombres;Menos de 7 días;Defunciones;Tenerife;9
2007;Hombres;Menos de 7 días;Defunciones;Lanzarote;0
2007;Hombres;Menos de 7 días;Defunciones;La Palma;0
2007;Hombres;Menos de 7 días;Defunciones;La Gomera;0
2007;Hombres;Menos de 7 días;Defunciones;Gran Canaria;1
2007;Hombres;Menos de 7 días;Defunciones;Fuerteventura;1
2007;Hombres;Menos de 7 días;Defunciones;El Hierro;0
2007;Hombres;Menos de 7 días;Defunciones;Canarias;11
2007;Hombres;De 7 a 27 días;Defunciones;Tenerife;12
2007;Hombres;De 7 a 27 días;Defunciones;Lanzarote;1
2007;Hombres;De 7 a 27 días;Defunciones;La Palma;0
2007;Hombres;De 7 a 27 días;Defunciones;La Gomera;0
2007;Hombres;De 7 a 27 días;Defunciones;Gran Canaria;0
2007;Hombres;De 7 a 27 días;Defunciones;Fuerteventura;1
2007;Hombres;De 7 a 27 días;Defunciones;El Hierro;0
2007;Hombres;De 7 a 27 días;Defunciones;Canarias;14
2007;Hombres;De 28 días a menos de 1 año;Defunciones;Tenerife;7
2007;Hombres;De 28 días a menos de 1 año;Defunciones;Lanzarote;0
2007;Hombres;De 28 días a menos de 1 año;Defunciones;La Palma;0
2007;Hombres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2007;Hombres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;7
2007;Hombres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;1
2007;Hombres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2007;Hombres;De 28 días a menos de 1 año;Defunciones;Canarias;15
2007;Mujeres;Menor de 1 año;Defunciones;Tenerife;21
2007;Mujeres;Menor de 1 año;Defunciones;Lanzarote;3
2007;Mujeres;Menor de 1 año;Defunciones;La Palma;2
2007;Mujeres;Menor de 1 año;Defunciones;La Gomera;0
2007;Mujeres;Menor de 1 año;Defunciones;Gran Canaria;11
2007;Mujeres;Menor de 1 año;Defunciones;Fuerteventura;2
2007;Mujeres;Menor de 1 año;Defunciones;El Hierro;0
2007;Mujeres;Menor de 1 año;Defunciones;Canarias;39
2007;Mujeres;95 años o más;Defunciones;Tenerife;160
2007;Mujeres;95 años o más;Defunciones;Lanzarote;13
2007;Mujeres;95 años o más;Defunciones;La Palma;25
2007;Mujeres;95 años o más;Defunciones;La Gomera;7
2007;Mujeres;95 años o más;Defunciones;Gran Canaria;147
2007;Mujeres;95 años o más;Defunciones;Fuerteventura;1
2007;Mujeres;95 años o más;Defunciones;El Hierro;0
2007;Mujeres;95 años o más;Defunciones;Canarias;353
2007;Mujeres;De 85 a 94 años;Defunciones;Tenerife;806
2007;Mujeres;De 85 a 94 años;Defunciones;Lanzarote;55
2007;Mujeres;De 85 a 94 años;Defunciones;La Palma;148
2007;Mujeres;De 85 a 94 años;Defunciones;La Gomera;25
2007;Mujeres;De 85 a 94 años;Defunciones;Gran Canaria;776
2007;Mujeres;De 85 a 94 años;Defunciones;Fuerteventura;3
2007;Mujeres;De 85 a 94 años;Defunciones;El Hierro;20
2007;Mujeres;De 85 a 94 años;Defunciones;Canarias;1833
2007;Mujeres;De 75 a 84 años;Defunciones;Tenerife;839
2007;Mujeres;De 75 a 84 años;Defunciones;Lanzarote;58
2007;Mujeres;De 75 a 84 años;Defunciones;La Palma;107
2007;Mujeres;De 75 a 84 años;Defunciones;La Gomera;23
